name,SI,isocode,malaria_index,meanrh,meantemp,itx,r,prop_tropics,coast,river,meanalt,city1800,lat,lon,province,N,tse,perturb_TSI1,perturb_TSI2,abslat,slavery_indigenous,intensive,plow,animals,central,female_ag,optimum,ln_popd_murdock,gathering,hunting,fishing,husbandry,agriculture
"TATOGA",0.687859177589417,"TZA",1.44763195514679,67.7329406738281,19.3991508483887,1313.96154785156,0.194072604179382,1,0,0,0.276972591876984,0,-5,35,43,5.15251636505127,-1.42518365383148,0.106293864548206,-1.87043011188507,5,0,0,0,1,0,0,0,2.20235228538513,0,1,0,7,2
"TAZARAWA",0.181437373161316,"NER",21.0228900909424,35.5916900634766,27.670280456543,984.83203125,0.340913116931915,1,0,0,0.149354994297028,0,14,8,17,8.08654403686523,-0.46063032746315,-1.06416440010071,0.499053865671158,14,1,0,0,1,1,NA,0,2.95191121101379,0,0,0,3,7
"TEDA",0.0919539928436279,"TCD",0,22.9943866729736,25.0679130554199,576.421264648438,0.390631556510925,0.841118156909943,0,0,0.65842217206955,0,21,17,16,9.01699542999268,-0.154747039079666,-0.336061894893646,-0.00937237218022347,21,1,1,0,1,0,1,0,-5.7167534828186,2,0,0,3,5
"TEITA",0.422204375267029,"KEN",12.4742603302002,73.100456237793,21.3151798248291,1558.1494140625,0.287108957767487,1,0,0,0.0178637206554413,0,-4,39,44,7.04831647872925,-0.801944732666016,0.293956875801086,-1.07253241539001,4,0,1,0,1,0,NA,0,1.24542844295502,0,1,0,3,6
"TEKE",0.47561103105545,"COG",14.3305797576904,64.9620666503906,25.1324691772461,1632.65710449219,0.561985015869141,1,0,1,0.445699393749237,0,-3,15,35,12.06223487854,0.846366882324219,1.45284724235535,1.08696269989014,3,1,0,0,0,0,NA,1,NA,0,1,1,1,7
"TEKNA",0.0919539928436279,"MAR",0.00503400014713407,23.500659942627,26.0903606414795,613.140686035156,0.366804301738739,0,1,0,0.119512602686882,0,28,-11,15,8.57423782348633,-0.300302356481552,-0.339611232280731,0.350235521793365,28,1,1,1,1,0,NA,0,1.04685270786285,0,0,0,4,6
"TEM",0.741255819797516,"TGO",25.7329597473145,54.7069892883301,27.0294799804688,1478.70141601563,0.451030552387238,1,0,0,0.0347268804907799,0,11,1,12,10.1160917282104,0.20657779276371,0.0724966898560524,0.898555278778076,11,NA,1,0,1,1,NA,0,1.73410224914551,0,1,0,2,7
"TEMNE",0.503642559051514,"SLE",23.2443103790283,68.1271362304688,25.8933696746826,1764.04113769531,0.562649846076965,1,1,1,0.0454713106155396,0,8,-13,33,12.0736494064331,0.850119411945343,1.25365519523621,1.21189117431641,8,1,0,0,1,1,0,1,3.51201963424683,0,0,2,2,6
"TERA",0.655935704708099,"NGA",22.1530990600586,47.3174095153809,26.9206295013428,1273.814453125,0.420960068702698,1,0,1,0.260344505310059,0,11,12,17,9.57283782958984,0.0279845949262381,-0.14030459523201,0.743906140327454,11,1,0,0,1,0,0,0,1.59105467796326,0,1,1,1,7
"TESO",0.569286346435547,"UGA",14.7235097885132,52.6641616821289,23.9378604888916,1260.66735839844,0.515547633171082,1,0,0,0.595572352409363,0,2,34,43,11.2580461502075,0.581992089748383,-0.00216768612153828,-0.219535395503044,2,1,0,1,1,0,1,0,4.04154443740845,0,1,0,3,6
"TETELA",0.550324559211731,"COD",17.1944808959961,69.7916793823242,24.9993801116943,1744.74877929688,0.591027498245239,1,0,1,0.521511793136597,0,-4,25,37,12.5583953857422,1.00947821140289,-0.311991751194,-0.0198367852717638,4,1,NA,NA,NA,NA,NA,1,1.28573250770569,0,1,1,1,7
"THONGA",0.43247127532959,"MOZ",9.17192554473877,64.0647735595703,22.4568405151367,1438.6923828125,0.563513517379761,0.318646311759949,1,1,0.0942383259534836,0,-24,32,49,12.0884733200073,0.854992687702179,0.244256138801575,-0.627930998802185,24,0,0,0,1,1,1,1,NA,0,1,1,3,5
"TIGON",0.380877792835236,"NGA",7.60082292556763,74.7266006469727,23.4531803131104,1752.57641601563,0.627707481384277,1,0,0,0.600935399532318,0,17,11,13,13.1781311035156,1.213214635849,0.101608045399189,-0.335415750741959,17,1,0,0,0,0,NA,1,0.962871015071869,0,1,0,2,7
"TIGRE",0.142266929149628,"ERI",8.33886241912842,47.6163711547852,27.069730758667,1288.96240234375,0.416003704071045,1,1,0,0.682862102985382,0,17,39,40,9.48256301879883,-0.00169299589470029,-0.225900247693062,0.745994091033936,17,1,0,1,1,0,NA,0,NA,0,0,0,8,2
"TIGRINYA",0.258788466453552,"ETH",8.20947170257568,53.6405715942383,22.6696395874023,1216.01245117188,0.517733335494995,1,0,1,1.04925191402435,0,14,39,22,11.2962131500244,0.594539403915405,0.221642106771469,-0.558855533599854,14,1,1,1,1,1,0,1,2.87667369842529,0,0,0,3,7
"TIKAR",0.691913068294525,"CMR",11.3551597595215,71.4598617553711,22.3788890838623,1599.19226074219,0.599322497844696,1,0,1,0.104110904037952,0,6,12,30,12.6992025375366,1.05576825141907,0.251483619213104,-0.654202282428741,6,1,0,0,0,0,NA,1,0.0611064992845058,0,1,0,1,8
"TIRA",0.702953100204468,"SDN",27.3602600097656,45.2271308898926,28.3929290771484,1284.13073730469,0.338788151741028,1,0,0,0.0163474008440971,0,11,30,20,8.0461950302124,-0.473894953727722,-1.32669055461884,0.611522078514099,11,1,1,0,1,0,0,0,NA,0,1,0,3,6
"TIRIKI",0.582410931587219,"KEN",0.0333710014820099,65.7626571655273,19.264139175415,1266.86096191406,0.185910701751709,1,0,0,1.18722093105316,0,0,35,41,4.9784197807312,-1.48241746425629,0.0800100043416023,-1.87043011188507,0,NA,1,0,1,0,NA,0,2.09618926048279,0,0,0,3,7
"TIV",0.659068584442139,"NGA",25.079309463501,61.6279602050781,24.9140796661377,1535.40393066406,0.54809582233429,1,0,1,0.141257703304291,0,7,9,13,11.8231496810913,0.767768323421478,-0.282744288444519,-0.0332627110183239,7,1,0,0,0,0,0,1,3.55482411384583,1,2,1,1,5
"TOMA",0.559795200824738,"GIN",15.7604904174805,68.1271362304688,25.8933696746826,1764.04113769531,0.562649846076965,1,0,1,0.119216002523899,0,11,-9,33,12.0736494064331,0.850119411945343,1.25365519523621,1.21189117431641,11,1,0,0,1,0,1,1,2.71096086502075,0,1,2,1,6
"TOPOKE",0.778393626213074,"COD",19.5348796844482,74.0277099609375,25.3224201202393,1874.56079101563,0.610332429409027,1,0,1,0.0470363795757294,0,0,24,36,12.8854961395264,1.11701166629791,1.75485157966614,1.32978320121765,0,1,0,0,0,1,NA,1,NA,0,2,1,1,6
"TOPOTHA",0.431759655475616,"SDN",24.7436599731445,49.6957511901855,27.5027599334717,1366.77026367188,0.405712962150574,1,0,1,0.454210788011551,0,5,34,43,9.29443740844727,-0.0635387599468231,-0.443685054779053,0.770813822746277,5,NA,0,0,1,0,1,0,0.506521761417389,1,1,0,5,3
"TORO",0.488153457641602,"UGA",5.68011999130249,68.2054595947266,21.3737697601318,1457.80773925781,0.289282917976379,1,0,1,0.393738597631454,0,1,31,12,7.09097909927368,-0.787919521331787,0.294330418109894,-1.04614675045013,1,1,0,0,1,1,1,0,2.3879280090332,0,0,1,3,6
"TRARZA",0.0919539928436279,"MRT",2.26624298095703,24.4452304840088,28.9373207092285,707.379455566406,0.239647507667542,1,1,0,0.0381010584533215,0,18,-15,52,6.09966993331909,-1.11380958557129,-2.62410759925842,0.235919415950775,18,1,1,0,1,1,NA,0,0.1517683416605,0,1,0,6,3
"TSAMAI",0.439760565757751,"ETH",1.79634404182434,69.3915176391602,18.5061092376709,1284.1669921875,0.136159300804138,1,0,0,0.429715782403946,0,5,37,25,3.88048338890076,-1.8433610200882,-0.100778348743916,-1.87043011188507,5,NA,1,0,1,0,0,0,-0.242903903126717,0,1,0,3,6
"TSWANA",0.151174485683441,"BWA",5.86630821228027,46.8699913024902,22.0956954956055,1035.625,0.482147514820099,0.9901123046875,0,1,0.782616257667542,0,-24,27,51,10.6706762313843,0.388895899057388,0.272994339466095,-0.754240870475769,24,0,0,0,1,1,1,0,NA,0,1,0,4,5
"TUBURI",0.815312743186951,"CMR",16.4288902282715,43.8165588378906,28.2410106658936,1237.42395019531,0.341626822948456,1,0,1,0.00903500709682703,0,10,15,13,8.10008430480957,-0.456178992986679,-1.24831330776215,0.599101483821869,10,NA,0,0,1,0,NA,0,2.58556699752808,0,0,2,3,5
"TUKULOR",0.258130609989166,"SEN",15.9524402618408,29.1154003143311,29.3997192382813,855.984619140625,0.221136629581451,1,1,1,0.0352928824722767,0,1,-14,55,5.71974325180054,-1.23870944976807,-2.93871927261353,0.227574929594994,1,1,0,0,1,0,0,0,NA,0,0,1,4,5
"TULLISHI",0.524356842041016,"SDN",21.1129302978516,41.6980590820313,27.2657108306885,1136.92724609375,0.382565975189209,1,0,0,0.136380210518837,0,12,29,19,8.86774253845215,-0.203813508152962,-0.567528009414673,0.62477833032608,12,1,0,0,1,0,0,0,NA,0,1,0,3,6
"TUMBUKA",0.538540482521057,"MWI",1.98754298686981,61.3291702270508,20.819019317627,1276.81323242188,0.267102956771851,1,0,1,0.416495710611343,0,-12,34,38,6.65259265899658,-0.932037830352783,0.278119087219238,-1.31691312789917,12,1,0,0,0,1,1,0,1.58819770812988,0,2,0,1,7
"TUNISIANS",0.423696577548981,"TUN",0.107386998832226,54.931510925293,18.7699298858643,1031.06066894531,0.154230713844299,0,1,0,0.21832250058651,1,37,10,52,4.28730821609497,-1.70961844921112,-0.0313786081969738,-1.87043011188507,37,NA,1,1,1,1,NA,0,NA,0,0,1,2,7
"TURA",0.672094583511353,"CIV",22.3142795562744,78.3631973266602,25.3789501190186,1988.77563476563,0.636058449745178,1,0,1,0.0638843029737473,0,8,-7,33,13.3182020187378,1.2592625617981,1.92515504360199,1.45014142990112,8,NA,0,0,0,NA,NA,1,2.07251453399658,1,0,0,1,8
"TURKANA",0.121732473373413,"KEN",26.1940002441406,53.922550201416,23.360559463501,1259.66088867188,0.522597908973694,1,0,0,0.388677805662155,0,4,35,43,11.3810443878174,0.622427403926849,0.118844240903854,-0.359434545040131,4,0,0,0,1,0,1,1,0.466928213834763,2,1,0,3,4
"TURU",0.587186217308044,"TZA",2.71374201774597,55.7508583068848,21.4984703063965,1198.55822753906,0.293777227401733,1,0,0,0.291463583707809,0,-5,34,46,7.1789755821228,-0.758990883827209,0.294074207544327,-0.991471588611603,5,0,1,0,1,0,1,0,2.40434241294861,0,0,0,5,5
"UBAMER",0.410474061965942,"ETH",7.15887784957886,57.6050910949707,22.9474792480469,1321.8916015625,0.537842929363251,1,0,1,0.519064366817474,0,6,37,23,11.645881652832,0.709491908550262,0.18573197722435,-0.474242627620697,6,NA,1,0,1,1,NA,1,-0.365705728530884,0,0,0,2,8
"UDALAN",0.144307494163513,"MLI",30.7210693359375,29.1154003143311,29.3997192382813,855.984619140625,0.221136629581451,1,0,1,0.266464591026306,0,16,0,15,5.71974325180054,-1.23870944976807,-2.93871927261353,0.227574929594994,16,NA,1,0,1,1,NA,0,0.44003027677536,2,0,0,2,6
"VAGALA",0.866463899612427,"GHA",27.7421607971191,54.9037094116211,27.0586891174316,1485.62243652344,0.450776159763336,1,0,0,0.0691506266593933,0,8,-2,12,10.1115264892578,0.205076977610588,0.0618771389126778,0.902191996574402,8,NA,0,0,0,NA,NA,0,0.334346383810043,0,0,0,2,8
"VAI",0.583812355995178,"LBR",22.5034008026123,78.3631973266602,25.3789501190186,1988.77563476563,0.636058449745178,1,1,0,0.084901861846447,0,7,-12,33,13.3182020187378,1.2592625617981,1.92515504360199,1.45014142990112,7,1,0,0,1,0,NA,1,3.56699562072754,1,0,1,2,6
"VENDA",0.277781963348389,"ZAF",6.43582487106323,57.0906600952148,21.2737503051758,1214.53247070313,0.285547733306885,1,0,1,0.547646999359131,0,-23,30,51,7.01763820648193,-0.812030136585236,0.29350209236145,-1.09147071838379,23,1,1,0,1,1,1,0,1.61190545558929,1,1,0,2,6
"VERE",0.595162868499756,"NGA",23.016040802002,47.3174095153809,26.9206295013428,1273.814453125,0.420960068702698,1,0,1,0.0534751191735268,0,9,13,13,9.57283782958984,0.0279845949262381,-0.14030459523201,0.743906140327454,9,1,1,0,0,0,NA,0,1.04005181789398,0,0,1,2,7
"VUGUSU",0.501172184944153,"KEN",0.338975995779037,52.6641616821289,23.9378604888916,1260.66735839844,0.515547633171082,1,0,0,0.0658521726727486,0,1,35,43,11.2580461502075,0.581992089748383,-0.00216768612153828,-0.219535395503044,1,NA,0,0,1,0,1,0,4.51774883270264,0,0,0,4,6
"WIDEKUM",0.313686192035675,"CMR",11.1256103515625,74.7266006469727,23.4531803131104,1752.57641601563,0.627707481384277,1,0,0,0.423888802528381,0,6,10,30,13.1781311035156,1.213214635849,0.101608045399189,-0.335415750741959,6,1,NA,NA,NA,NA,NA,1,3.28901720046997,0,1,1,1,7
"WODAABE",0.386640012264252,"NGA",19.7395401000977,38.1187133789063,28.5640659332275,1088.82543945313,0.30118727684021,1,0,1,0.219656199216843,0,12,12,17,7.32347631454468,-0.71148669719696,-1.75559341907501,0.464821934700012,12,NA,0,0,1,0,NA,0,NA,0,0,0,9,1
"WOLOF",0.435653746128082,"SEN",16.636510848999,36.6020393371582,29.0277309417725,1062.47412109375,0.26731550693512,1,1,1,0.0309384185820818,0,15,-17,34,6.65682744979858,-0.930645644664764,-2.31001257896423,0.384212732315063,15,1,0,0,1,1,0,0,NA,0,0,1,3,6
"WUTE",0.74346399307251,"CMR",13.459620475769,71.4598617553711,22.3788890838623,1599.19226074219,0.599322497844696,1,0,1,0.597455859184265,0,6,12,29,12.6992025375366,1.05576825141907,0.251483619213104,-0.654202282428741,6,1,0,0,0,0,1,1,0.993863105773926,1,1,1,1,6
"XHOSA",0.424285769462585,"ZAF",0,75.1036071777344,16.2989692687988,1224.111328125,0,0,1,1,0.0248242598026991,0,-33,28,50,0,-3.11905908584595,-0.979422390460968,-1.87043011188507,33,0,0,1,1,1,1,0,4.89955806732178,1,1,0,3,5
"YAKA",0.441363513469696,"COD",11.8253402709961,54.8689308166504,23.6680793762207,1298.64221191406,0.526716351509094,1,0,1,0.572944104671478,0,-7,17,35,11.4527406692505,0.645997405052185,0.0584253966808319,-0.282031297683716,7,1,0,0,0,0,NA,1,NA,0,2,0,1,7
"YAKO",0.758342623710632,"NGA",23.8839206695557,75.9213333129883,24.9863605499268,1896.99780273438,0.62718391418457,1,0,0,0.00712598161771894,0,6,8,31,13.169337272644,1.2103236913681,-0.307477205991745,-0.0218572784215212,6,1,0,0,1,0,0,1,2.70290303230286,1,1,0,1,7
"YALUNKA",0.677139282226563,"GIN",19.5908203125,54.9037094116211,27.0586891174316,1485.62243652344,0.450776159763336,1,0,1,0.23339270055294,0,10,-12,11,10.1115264892578,0.205076977610588,0.0618771389126778,0.902191996574402,10,1,0,0,1,0,0,0,1.34639203548431,0,0,0,2,8
"YANZI",0.396726369857788,"COD",17.8671493530273,60.97705078125,25.9955005645752,1585.12890625,0.52018928527832,1,0,1,0.220701798796654,0,-4,18,38,11.3390617370605,0.608625769615173,0.906827688217163,1.04039633274078,4,1,0,0,0,0,NA,1,NA,0,2,2,1,5
"YAO",0.682999432086945,"MOZ",8.42743396759033,62.8703346252441,22.3194198608398,1403.22937011719,0.555813491344452,1,0,1,0.581843197345734,0,-13,36,38,11.9561471939087,0.811490893363953,0.256617844104767,-0.674604594707489,13,1,0,0,0,0,1,1,1.27397263050079,0,1,2,1,6
"YATENGA",0.631953358650208,"BFA",32.2307891845703,45.058349609375,28.1072807312012,1266.46765136719,0.354204177856445,1,0,1,0.261281877756119,0,13,-2,12,8.33778953552246,-0.378034055233002,-1.08758056163788,0.634905338287354,13,1,1,0,1,1,0,0,NA,1,0,0,2,7
"YEKE",0.568346858024597,"COD",5.18142986297607,58.2014007568359,21.6233806610107,1258.51098632813,0.298098266124725,1,0,1,0.114573195576668,0,-11,28,37,7.2633261680603,-0.731260895729065,0.292383402585983,-0.938615679740906,11,1,NA,NA,NA,NA,NA,0,NA,0,2,1,2,5
"YERGUM",0.686507999897003,"NGA",21.2592601776123,51.5859489440918,26.0379199981689,1343.19079589844,0.472110271453857,1,0,0,0.0487812384963036,0,9,10,13,10.4925909042358,0.33035084605217,0.525105953216553,0.831035912036896,9,1,NA,NA,NA,NA,NA,0,2.93375396728516,0,0,0,2,8
"YOMBE",0.726105749607086,"COD",13.7476797103882,72.3270874023438,24.0325908660889,1738.20727539063,0.614502668380737,1,1,1,0.269507378339767,0,-5,13,38,12.955883026123,1.14015126228333,-0.0251485574990511,-0.198756739497185,5,1,0,0,0,0,1,1,2.17249155044556,0,2,2,1,5
"YORUBA",0.676759839057922,"NGA",26.3205890655518,68.6024932861328,25.9967594146729,1783.44250488281,0.562600016593933,1,0,1,0.208313286304474,1,8,4,31,12.0727939605713,0.849838137626648,1.22536396980286,1.22815191745758,8,1,0,0,0,1,0,1,3.50737166404724,0,0,1,1,8
"YUNGUR",0.516549587249756,"NGA",20.9836292266846,47.3174095153809,26.9206295013428,1273.814453125,0.420960068702698,1,0,0,0.0221477504819632,0,10,12,13,9.57283782958984,0.0279845949262381,-0.14030459523201,0.743906140327454,10,1,1,0,1,0,0,0,2.41531038284302,0,1,0,3,6
"ZAZZAGAWA",0.602447271347046,"NGA",17.3737297058105,43.2612457275391,27.207202911377,1177.01745605469,0.391468524932861,1,0,1,0.399846494197845,1,11,8,17,9.03244781494141,-0.149667114019394,-0.473482102155685,0.656131327152252,11,1,1,0,1,1,0,0,NA,1,0,0,3,6
"ZEKARA",0.250389158725739,"MAR",0.106549002230167,42.9076309204102,18.2569599151611,783.362915039063,0.118351519107819,0,0,0,0.161048606038094,0,34,-2,15,3.46886229515076,-1.97868025302887,-0.172822251915932,-1.87043011188507,34,0,1,1,1,1,NA,0,2.64581370353699,0,1,1,4,4
"ZENAGA",0.093144416809082,"MRT",5.58272695541382,29.1154003143311,29.3997192382813,855.984619140625,0.221136629581451,1,0,0,0.269984006881714,0,18,-8,52,5.71974325180054,-1.23870944976807,-2.93871927261353,0.227574929594994,18,1,1,0,1,1,0,0,-0.785171151161194,0,0,0,7,3
"ZERMA",0.549543797969818,"NER",26.4797897338867,36.0544815063477,29.1753807067871,1051.90319824219,0.255920052528381,1,0,1,0.0390232391655445,0,13,3,17,6.42882251739502,-1.00560164451599,-2.51974964141846,0.355489075183868,13,1,1,0,1,1,0,0,1.72169291973114,0,0,1,4,5
"ZIGULA",0.780953884124756,"TZA",14.2173204421997,70.943603515625,22.7632102966309,1614.90417480469,0.60193806886673,1,0,1,0.205285593867302,0,-6,39,39,12.7435207366943,1.0703376531601,0.210359007120132,-0.529670178890228,6,1,0,0,1,0,1,1,NA,0,1,1,2,6
"ZINZA",0.638463199138641,"TZA",4.83912515640259,48.2214508056641,23.2799396514893,1122.59240722656,0.49761974811554,1,0,1,0.542843103408813,0,-3,31,45,10.9437475204468,0.478667318820953,0.133175507187843,-0.380846083164215,3,1,0,0,1,1,1,0,NA,0,0,1,3,6
"ZUANDE",0.470306575298309,"NGA",12.4606304168701,57.8483009338379,24.5538196563721,1420.39672851563,0.534256458282471,1,0,0,0.0764084160327911,0,7,11,13,11.5837135314941,0.689054369926453,-0.167761102318764,-0.0949342101812363,7,NA,0,0,0,0,NA,1,-0.989662706851959,0,1,0,1,8
"ZULU",0.388677000999451,"ZAF",0.352510988712311,78.1111450195313,16.9195728302002,1321.60717773438,0.0104563236236572,0,1,1,0.967237651348114,0,-29,31,50,0.497910410165787,-2.95537233352661,-0.674211084842682,-1.87043011188507,29,0,0,0,1,1,1,0,3.09922337532043,0,1,0,4,5
